diseaseId,cluster
umls:C0017577,7
umls:C1516171,7
umls:C1868851,7
umls:C0233697,2
umls:C1335184,7
umls:C1970209,6
umls:C1846009,6
umls:C0019322,6
umls:C1306503,7
umls:C0349557,6
umls:C1849075,6
umls:C0021845,6
umls:C1834153,10
umls:C0595862,10
umls:C0022362,10
umls:C0151746,3
umls:C0278152,7
umls:C3826157,10
umls:C0849925,6
umls:C0340557,6
umls:C0262385,6
umls:C0262988,4
umls:C2752042,7
umls:C1865285,7
umls:C3554518,6
umls:C1707444,6
umls:C0334317,6
umls:C0585187,7
umls:C0521857,6
umls:C1333431,6
umls:C0813148,6
umls:C0155876,7
umls:C0855111,6
umls:C1334807,10
umls:C1332965,10
umls:C1320471,10
umls:C1266081,8
umls:C0236018,7
umls:C0752294,7
umls:C0270328,7
umls:C0149779,7
umls:C1524032,2
umls:C0236788,4
umls:C0233469,7
umls:C0270496,8
umls:C3494359,7
umls:C0751771,7
umls:C0458960,7
umls:C0302847,7
umls:C0036351,4
umls:C0265514,10
umls:C0029455,10
umls:C0221271,10
umls:C0265797,10
umls:C0016202,10
umls:C0221214,3
umls:C0344310,10
umls:C0038449,2
umls:C0079352,4
umls:C2350875,4
umls:C1969833,4
umls:C0264133,4
umls:C1305147,10
umls:C0549175,10
umls:C2936913,4
umls:C0342860,8
umls:C2936863,8
umls:C0334526,8
umls:C0858600,6
umls:C0155601,8
umls:C3553622,10
umls:C1332345,10
umls:C0348890,3
umls:C0271528,3
umls:C0008352,7
umls:C0008690,7
umls:C2930618,10
umls:C0151436,6
umls:C1838429,4
umls:C3280342,4
umls:C0585052,4
umls:C3697376,4
umls:C0175696,10
umls:C0034350,7
umls:C3277849,4
umls:C0424639,8
umls:C1868676,4
umls:C0334524,7
umls:C1832409,10
umls:C1848947,10
umls:C1846796,10
umls:C1834821,10
umls:C0392476,10
umls:C0332885,10
umls:C1853800,10
umls:C0694899,10
umls:C3554130,8
umls:C0007118,8
umls:C3554534,10
umls:C3553617,10
umls:C3151443,10
umls:C1857144,10
umls:C3554574,10
umls:C3502105,10
umls:C0334605,10
umls:C0399378,10
umls:C1854146,10
umls:C2973527,10
umls:C0205730,10
umls:C1527284,10
umls:C1704330,7
umls:C2930997,7
umls:C1328349,4
umls:C1537983,4
umls:C1839022,4
umls:C2931092,4
umls:C0872216,4
umls:C0234143,4
umls:C1837657,10
umls:C2931649,10
umls:C1857802,10
umls:C1835851,10
umls:C0917800,10
umls:C3809173,10
umls:C2829265,10
umls:C0795934,10
umls:C3279947,6
umls:C3279693,10
umls:C1843687,10
umls:C1321547,7
umls:C1860405,6
umls:C3280062,6
umls:C0454641,7
umls:C2931005,6
umls:C2931004,7
umls:C3553645,7
umls:C3550904,7
umls:C1859535,6
umls:C2931002,10
umls:C2931835,7
umls:C0267663,7
umls:C2678346,7
umls:C0086768,10
umls:C1274648,10
umls:C0234861,10
umls:C0334139,8
umls:C1833218,6
umls:C3151221,10
umls:C2608083,10
umls:C0400930,10
umls:C2931006,2
umls:C2675904,4
umls:C0234250,4
umls:C0161479,4
umls:C0001723,4
umls:C0043254,6
umls:C1113650,4
umls:C0581391,7
umls:C0025193,7
umls:C0596344,2
umls:C3536864,4
umls:C0917808,7
umls:C3544214,10
umls:C0559031,4
umls:C0751696,10
umls:C0865424,4
umls:C0850918,4
umls:C3714941,3
umls:C0751372,4
umls:C0232600,4
umls:C0456086,4
umls:C0233488,2
umls:C1864663,10
umls:C0344232,8
umls:C0221287,7
umls:C0265970,8
umls:C1856465,10
umls:C1859536,6
umls:C1859538,6
umls:C0451696,5
umls:C2752039,6
umls:C3809523,6
umls:C0014077,6
umls:C0795996,8
umls:C1835922,3
umls:C1861556,3
umls:C0744848,3
umls:C3275408,10
umls:C2985175,7
umls:C1856016,6
umls:C2749559,10
umls:C2749560,10
umls:C0272087,10
umls:C3665425,10
umls:C1412816,10
umls:C1291620,10
umls:C2750452,4
umls:C1866425,4
umls:C2700405,4
umls:C0238062,4
umls:C1415817,10
umls:C3151220,10
umls:C0265357,10
umls:C0543514,6
umls:C1857808,2
umls:C0432185,10
umls:C0221776,10
umls:C1415024,10
umls:C0155016,10
umls:C1969651,9
umls:C2752037,9
umls:C3151071,9
umls:C1332655,9
umls:C1400417,9
umls:C2020625,9
umls:C0302129,7
umls:C2675859,6
umls:C2931850,2
umls:C0158667,10
umls:C0010668,10
umls:C1290800,10
umls:C0158662,10
umls:C0333992,10
umls:C0398626,6
umls:C3495537,2
umls:C3808012,7
umls:C1864879,7
umls:C3276276,4
umls:C2700431,4
umls:C0342779,4
umls:C1849387,3
umls:C1861455,3
umls:C2678468,3
umls:C0341472,3
umls:C1858328,10
umls:C1300346,10
umls:C1418533,6
umls:C2748941,6
umls:C1836006,2
umls:C1970236,2
umls:C0029128,2
umls:C2751053,7
umls:C3714927,4
umls:C3150275,6
umls:C3809653,6
umls:C0272242,6
umls:C3278664,9
umls:C1838854,9
umls:C1845285,10
umls:C1416656,10
umls:C3150896,7
umls:C1867449,6
umls:C0282525,7
umls:C1859228,2
umls:C3550273,2
umls:C0403554,7
umls:C1837530,10
umls:C1336891,8
umls:C3278147,10
umls:C3278211,7
umls:C3281092,7
umls:C2584611,7
umls:C1862382,8
umls:C1845052,4
umls:C3150099,2
umls:C3275406,8
umls:C1412770,6
umls:C0746731,8
umls:C1834329,3
umls:C1417848,3
umls:C1834330,3
umls:C1859565,2
umls:C1866430,4
umls:C0339004,4
umls:C0474404,7
umls:C0011548,4
umls:C0037789,6
umls:C1112442,4
umls:C0856977,2
umls:C1415737,3
umls:C0376185,3
umls:C0342185,7
umls:C0019699,7
umls:C1860228,7
umls:C1863119,7
umls:C2919365,7
umls:C0403518,7
umls:C0272051,3
umls:C0393799,7
umls:C0010380,7
umls:C2936864,8
umls:C1959626,6
umls:C1275127,6
umls:C1970482,4
umls:C0948968,10
umls:C0751312,4
umls:C2936476,10
umls:C0393538,10
umls:C2931844,10
umls:C0205882,10
umls:C1834690,2
umls:C1843504,2
umls:C0270765,10
umls:C1301959,10
umls:C1836437,10
umls:C0751161,2
umls:C3151228,3
umls:C1854630,7
umls:C0795816,7
umls:C0334660,2
umls:C1414497,4
umls:C0472802,4
umls:C1863012,4
umls:C0266039,4
umls:C3279664,6
umls:C3280030,6
umls:C1641852,8
umls:C1859568,8
umls:C0850672,10
umls:C1834569,7
umls:C1412573,7
umls:C0026552,7
umls:C2751322,7
umls:C0340652,1
umls:C3714630,7
umls:C0000887,10
umls:C0233308,10
umls:C2717792,6
umls:C0751815,10
umls:C1959859,2
umls:C2936894,7
umls:C0014740,7
umls:C0751583,10
umls:C1866956,10
umls:C3163622,7
umls:C2112532,1
umls:C0553548,10
umls:C0259786,10
umls:C0275904,3
umls:C0012736,10
umls:C3695127,2
umls:C1278797,4
umls:C0150841,7
umls:C0028432,6
umls:C0006897,7
umls:C3641618,10
umls:C1867020,7
umls:C0282160,10
umls:C1876164,7
umls:C0221759,6
umls:C0700251,6
umls:C1510479,6
umls:C0014571,6
umls:C0221358,4
umls:C1851085,4
umls:C0795880,4
umls:C3809006,6
umls:C0343082,6
umls:C1955870,3
umls:C1848070,3
umls:C1848201,8
umls:C0431379,10
umls:C1838780,10
umls:C3280939,10
umls:C3280943,10
umls:C0268855,10
umls:C1258085,10
umls:C1535893,7
umls:C0019207,6
umls:C2987127,6
umls:C1839988,7
umls:C3806745,7
umls:C3275579,7
umls:C1275091,7
umls:C2609071,7
umls:C3502469,7
umls:C0334013,7
umls:C0016436,7
umls:C0406631,7
umls:C0001145,7
umls:C3808876,10
umls:C0268487,9
umls:C1879362,7
umls:C1858991,7
umls:C1847967,7
umls:C2960129,6
umls:C3809007,6
umls:C0006144,4
umls:C0043264,4
umls:C0037006,4
umls:C0271547,4
umls:C1443296,4
umls:C0405581,7
umls:C1334620,10
umls:C0742035,7
umls:C0153999,6
umls:C0013911,2
umls:C1281429,10
umls:C0023067,7
umls:C0392439,6
umls:C3151066,3
umls:C3492932,10
umls:C1333084,10
umls:C0268120,10
umls:C0221210,4
umls:C3551716,7
umls:C0268419,7
umls:C0000771,7
umls:C2936847,7
umls:C1171363,7
umls:C2931868,7
umls:C0752048,7
umls:C0013949,7
umls:C0001261,10
umls:C1263758,7
umls:C1536651,7
umls:C0746604,7
umls:C0333295,7
umls:C0268537,7
umls:C0276651,7
umls:C0345427,6
umls:C3148823,6
umls:C3553298,2
umls:C3151061,7
umls:C1970414,6
umls:C3149631,10
umls:C2931505,10
umls:C3807327,7
umls:C0683342,6
umls:C0519066,10
umls:C0871610,10
umls:C0751226,10
umls:C0858355,7
umls:C0393770,6
umls:C0796160,10
umls:C1857761,6
umls:C1838257,6
umls:C1266121,7
umls:C0796012,6
umls:C1527338,4
umls:C2677774,4
umls:C0751912,7
umls:C0008412,7
umls:C0005403,7
umls:C1274788,7
umls:C1881236,7
umls:C1334425,7
umls:C1266071,7
umls:C0086448,7
umls:C0282504,8
umls:C1856058,10
umls:C1856061,10
umls:C0270639,10
umls:C1527411,10
umls:C0014068,10
umls:C0085677,7
umls:C0243000,2
umls:C0012628,7
umls:C2675023,7
umls:C0007774,6
umls:C0268611,2
umls:C2217040,7
umls:C0158629,7
umls:C3151087,10
umls:C0265268,7
umls:C0342286,9
umls:C1855995,2
umls:C2746066,2
umls:C0268414,10
umls:C0031028,4
umls:C0031111,10
umls:C0849784,4
umls:C1335146,4
umls:C3280314,7
umls:C3277900,6
umls:C0520909,4
umls:C0596170,6
umls:C0747752,4
umls:C0013222,6
umls:C0009084,10
umls:C0028047,7
umls:C0006870,4
umls:C0240602,7
umls:C0036339,4
umls:C0857501,7
umls:C0856561,4
umls:C3699402,4
umls:C0271933,7
umls:C0238158,7
umls:C0002891,7
umls:C2051831,7
umls:C1565106,7
umls:C0410445,7
umls:C0475733,8
umls:C0948680,8
umls:C2931782,4
umls:C0241934,4
umls:C1859690,6
umls:C0039516,6
umls:C0033587,6
umls:C1846707,8
umls:C0403555,7
umls:C1853396,6
umls:C2931441,6
umls:C0521659,6
umls:C1857813,6
umls:C1720180,6
umls:C1859570,8
umls:C2751324,8
umls:C1853297,8
umls:C0043208,10
umls:C0152014,10
umls:C0264219,8
umls:C0341470,8
umls:C0242459,8
umls:C0265257,6
umls:C0267841,10
umls:C2931783,7
umls:C0035851,2
umls:C0854809,2
umls:C0740992,2
umls:C1318551,7
umls:C2826330,7
umls:C1708371,3
umls:C1969084,7
umls:C0432219,7
umls:C0751877,7
umls:C1963674,10
umls:C3472711,7
umls:C0270975,2
umls:C0398704,10
umls:C0398703,7
umls:C0267055,6
umls:C0581384,3
umls:C0001510,6
umls:C0853813,6
umls:C0005904,6
umls:C1707878,7
umls:C1708566,7
umls:C2678194,7
umls:C3812402,2
umls:C0264515,2
umls:C0021355,2
umls:C0025064,2
umls:C0038539,10
umls:C1443237,2
umls:C0851881,10
umls:C0578437,2
umls:C1142536,2
umls:C0029878,2
umls:C3249881,10
umls:C0744130,2
umls:C0266568,10
umls:C1837454,3
umls:C3280798,2
umls:C0432255,10
umls:C0406587,10
umls:C1858501,10
umls:C0235081,4
umls:C1855346,10
umls:C0031142,7
umls:C2931779,4
umls:C0456889,7
umls:C0017671,8
umls:C1415614,7
umls:C1864652,6
umls:C0268355,10
umls:C0035522,7
umls:C0005697,4
umls:C0234229,7
umls:C1839463,10
umls:C2931758,10
umls:C1856719,10
umls:C0036211,10
umls:C2062416,7
umls:C0333240,3
umls:C1291329,9
umls:C3810042,4
umls:C0015456,4
umls:C1855840,10
umls:C1855648,10
umls:C1455734,10
umls:C3152055,7
umls:C1833429,6
umls:C0231617,10
umls:C1802395,7
umls:C1291447,8
umls:C1847529,9
umls:C2675517,9
umls:C1847530,9
umls:C0393735,6
umls:C3665365,7
umls:C3554689,7
umls:C3151080,7
umls:C0085396,7
umls:C1834207,6
umls:C2748507,3
umls:C2675112,3
umls:C0024228,4
umls:C0085395,6
umls:C0751799,7
umls:C0022366,7
umls:C0032972,6
umls:C0403528,6
umls:C0341461,6
umls:C0263504,6
umls:C0948391,4
umls:C0268160,10
umls:C1416630,10
umls:C2749019,2
umls:C1846175,2
umls:C0863094,7
umls:C0024507,7
umls:C1417671,7
umls:C1842691,4
umls:C1863732,10
umls:C0432243,10
umls:C0017566,6
umls:C0266807,10
umls:C1319853,7
umls:C0152097,10
umls:C3554519,3
umls:C0238239,10
umls:C1512709,7
umls:C0341742,10
umls:C0231217,2
umls:C1955860,7
umls:C1947968,7
umls:C3241940,4
umls:C1864124,3
umls:C0346169,3
umls:C0279663,10
umls:C1835265,6
umls:C0002938,6
umls:C1257806,6
umls:C0339383,6
umls:C0220693,6
umls:C0268416,10
umls:C1851102,10
umls:C2751105,10
umls:C0266521,10
umls:C0796139,2
umls:C1833538,2
umls:C0012922,4
umls:C1850040,10
umls:C1389473,4
umls:C1854380,6
umls:C2936921,10
umls:C0543533,10
umls:C0032027,10
umls:C1864497,10
umls:C2930842,10
umls:C1858695,7
umls:C3554321,7
umls:C0340548,7
umls:C3711560,7
umls:C0027656,4
umls:C0334280,7
umls:C1837371,3
umls:C0456144,8
umls:C2751321,6
umls:C1850718,7
umls:C0349533,7
umls:C1842486,7
umls:C1283400,7
umls:C1412756,7
umls:C0041105,7
umls:C1867468,7
umls:C1867469,7
umls:C0520758,10
umls:C1854466,6
umls:C3554344,7
umls:C1855986,7
umls:C1850318,4
umls:C0027932,4
umls:C1865639,10
umls:C3809356,2
umls:C3809369,2
umls:C0238448,8
umls:C1969086,10
umls:C2748662,10
umls:C0796200,6
umls:C1419156,7
umls:C1834752,7
umls:C3280220,2
umls:C3281202,2
umls:C0241911,2
umls:C3151140,4
umls:C3553660,10
umls:C0265211,10
umls:C1833688,10
umls:C0009400,10
umls:C1866029,2
umls:C2750798,4
umls:C3279786,9
umls:C0085397,10
umls:C0679360,9
umls:C0003969,6
umls:C0234972,6
umls:C0036474,10
umls:C1866040,8
umls:C1272352,7
umls:C1112734,6
umls:C0042166,7
umls:C1837073,7
umls:C3280296,2
umls:C3714976,10
umls:C2751293,4
umls:C0948588,10
umls:C3553230,7
umls:C3809160,7
umls:C3151421,10
umls:C0521800,10
umls:C3539063,10
umls:C1835664,10
umls:C1837750,7
umls:C2676232,7
umls:C2676233,7
umls:C2748515,6
umls:C2748516,6
umls:C0521527,6
umls:C1720275,8
umls:C0235964,8
umls:C3553774,10
umls:C2931118,10
umls:C2674705,10
umls:C3151209,5
umls:C1412002,5
umls:C0702135,5
umls:C1836694,3
umls:C3280094,3
umls:C1997262,3
umls:C3275447,8
umls:C3810053,8
umls:C2750066,10
umls:C1835828,4
umls:C3541517,3
umls:C3539920,3
umls:C3539916,2
umls:C1869114,1
umls:C1562061,1
umls:C3150926,9
umls:C1292231,9
umls:C0235598,6
umls:C0267211,7
umls:C1833136,10
umls:C2717906,10
umls:C1852700,10
umls:C2717905,10
umls:C1862892,10
umls:C0796254,7
umls:C3554374,6
umls:C2678045,10
umls:C2750787,10
umls:C0339681,10
umls:C3281192,10
umls:C1849348,10
umls:C2748545,10
umls:C3810332,10
umls:C0080274,10
umls:C1838875,5
umls:C0220981,10
umls:C1456863,4
umls:C0156353,3
umls:C2985217,10
umls:C1970021,6
umls:C3151205,7
umls:C0268608,2
umls:C0302361,2
umls:C3542022,7
umls:C2004632,7
umls:C0266795,7
umls:C0431498,7
umls:C1384670,3
umls:C3695063,6
umls:C0024958,8
umls:C1848392,6
umls:C1836780,6
umls:C0221219,7
umls:C3809918,2
umls:C0334384,2
umls:C3150924,6
umls:C1691779,6
umls:C3809567,8
umls:C0206636,10
umls:C3539494,6
umls:C3809686,6
umls:C3553449,2
umls:C2751811,3
umls:C3809824,10
umls:C2751297,10
umls:C0264714,7
umls:C3839346,1
umls:C2677879,4
umls:C2197691,4
umls:C3539120,10
umls:C3809526,10
umls:C3151190,3
umls:C3553948,2
umls:C3553947,2
umls:C3553960,10
umls:C3553959,10
umls:C3808977,6
umls:C3279699,4
umls:C1970479,10
umls:C1853271,4
umls:C0403477,4
umls:C3553404,8
umls:C0342376,6
umls:C2678223,6
umls:C1848068,6
umls:C0235864,6
umls:C2936812,6
umls:C3554355,8
umls:C3280127,2
umls:C3714995,6
umls:C0346323,6
umls:C3808589,6
umls:C3808590,6
umls:C2752073,6
umls:C3553349,7
umls:C0399376,4
umls:C3554608,8
umls:C3151237,10
umls:C3280266,1
umls:C0014059,6
umls:C0026976,10
umls:C0393639,6
umls:C3280526,4
umls:C3554046,4
umls:C0729264,8
umls:C3151211,8
umls:C3809031,3
umls:C2931351,3
umls:C3715051,3
umls:C3281191,2
umls:C3280415,2
umls:C0234378,2
umls:C1843898,9
umls:C3810100,3
umls:C0796227,4
umls:C3840214,6
umls:C1969093,6
umls:C0747078,6
umls:C3810404,4
umls:C3151113,10
umls:C3553636,10
umls:C3540453,2
umls:C3809008,7
umls:C3151058,4
umls:C3809536,10
umls:C3714949,10
umls:C1854273,7
umls:C0740268,10
umls:C1866094,7
umls:C3809199,2
umls:C1812609,2
umls:C1836230,7
umls:C1834750,7
umls:C0018200,7
umls:C0018202,5
umls:C0032453,4
umls:C0003875,6
umls:C0235557,10
umls:C0014127,6
umls:C0262380,4
umls:C0280302,6
umls:C0752235,4
umls:C0280297,6
umls:C0409652,10
umls:C1403880,4
umls:C0473221,9
umls:C0343457,5
umls:C0741237,3
umls:C0578159,7
umls:C0746104,7
umls:C0152002,10
umls:C1720956,6
umls:C1275128,2
umls:C0398694,2
umls:C1970198,2
umls:C2675508,3
umls:C1864880,3
umls:C1847973,2
umls:C3554686,3
umls:C1970344,10
umls:C0857741,8
umls:C3810194,6
umls:C3808981,4
umls:C1837429,10
umls:C3553517,10
umls:C3809798,7
umls:C1968603,3
umls:C3554316,6
umls:C1970200,6
umls:C3539507,8
umls:C3151460,8
umls:C0796205,7
umls:C3151188,4
umls:C3809434,4
umls:C1836517,2
umls:C3280587,10
umls:C3553748,6
umls:C3715216,3
umls:C3809753,4
umls:C0474350,4
umls:C2750729,2
umls:C3539195,2
umls:C1842675,2
umls:C2931786,2
umls:C1839840,10
umls:C3280644,2
umls:C1849385,7
umls:C3553886,10
umls:C3151187,10
umls:C1858516,10
umls:C3151139,3
umls:C3809853,2
umls:C2750074,10
umls:C3553249,10
umls:C1857588,4
umls:C3495589,4
umls:C1843478,7
umls:C0346991,7
umls:C3809278,2
umls:C3809092,7
umls:C2700426,10
umls:C3279885,10
umls:C3807295,10
umls:C1858804,10
umls:C3809013,2
umls:C3809503,7
umls:C3554381,6
umls:C3554599,1
umls:C1846689,4
umls:C1854336,8
umls:C3553571,6
umls:C1858351,10
umls:C3714942,10
umls:C3150797,6
umls:C3809383,8
umls:C1837028,10
umls:C1859817,7
umls:C3554366,7
umls:C2675481,7
umls:C3715192,7
umls:C3280036,7
umls:C3554385,7
umls:C3554453,8
umls:C1857719,6
umls:C3806737,1
umls:C1839884,1
umls:C3281215,7
umls:C1834870,8
umls:C0456483,2
umls:C1370868,2
umls:C0029106,7
umls:C1968897,7
umls:C1852514,7
umls:C1384353,7
umls:C0851341,7
umls:C1836123,2
umls:C0268162,10
umls:C3810012,10
umls:C1862511,10
umls:C1837218,10
umls:C3151120,10
umls:C3151405,3
umls:C3279775,6
umls:C3809288,3
umls:C1847627,9
umls:C0005612,4
umls:C0270871,9
umls:C2752061,10
umls:C3150752,2
umls:C1285186,8
umls:C3151081,7
umls:C1851943,10
umls:C2676244,10
umls:C1858535,2
umls:C1838491,2
umls:C1850168,4
umls:C3151218,4
umls:C3839326,4
umls:C1864900,6
umls:C3810242,4
umls:C0401149,7
umls:C3810138,3
umls:C1854368,8
umls:C1832476,8
umls:C3151467,7
umls:C3151434,3
umls:C3543825,8
umls:C1845343,2
umls:C3808983,1
umls:C3281288,7
umls:C3151462,2
umls:C3151186,3
umls:C3151185,3
umls:C3280133,10
umls:C0268354,4
umls:C0751083,8
umls:C0271364,8
umls:C1334419,8
umls:C3279757,7
umls:C3280703,7
umls:C3554415,7
umls:C0158113,6
umls:C3280371,10
umls:C2680446,10
umls:C3280452,7
umls:C2673198,3
umls:C1832998,4
umls:C1969893,8
umls:C3279627,8
umls:C0017409,8
umls:C1834580,8
umls:C3280970,10
umls:C1969796,10
umls:C1836050,8
umls:C3279722,8
umls:C1840347,8
umls:C3809243,8
umls:C2673913,9
umls:C3806153,9
umls:C2676742,4
umls:C3810062,10
umls:C2673427,8
umls:C1837315,8
umls:C3809414,2
umls:C3554409,8
umls:C3809352,10
umls:C3554235,10
umls:C3809651,7
umls:C3150988,10
umls:C3809165,2
umls:C3810055,3
umls:C3151442,6
umls:C3542550,3
umls:C3809645,6
umls:C0334464,8
umls:C0278595,8
umls:C0743150,8
umls:C3806702,10
umls:C3554195,2
umls:C3554306,2
umls:C3809454,10
umls:C3809845,6
umls:C1832932,7
umls:C1845292,7
umls:C0278769,7
umls:C0474855,7
umls:C1857798,7
umls:C3280734,6
umls:C3280730,6
umls:C3554343,8
umls:C1854988,4
umls:C3554078,2
umls:C3810342,2
umls:C0272176,2
umls:C0936250,7
umls:C3540450,10
umls:C2677106,6
umls:C3150801,2
umls:C3539506,2
umls:C3810376,6
umls:C2751584,10
umls:C2675527,6
umls:C3541853,8
umls:C3280153,2
umls:C0268415,2
umls:C3809198,4
umls:C3150731,10
umls:C3809464,10
umls:C3553915,8
umls:C3809468,6
umls:C3809522,7
umls:C3553831,2
umls:C2751803,7
umls:C3665596,5
umls:C0865681,5
umls:C3553330,4
umls:C3151355,8
umls:C3151356,8
umls:C0220690,8
umls:C3151227,10
umls:C0949496,10
umls:C0677865,9
umls:C1839071,10
umls:C3806746,4
umls:C3809233,10
umls:C2828721,7
umls:C3809893,6
umls:C3553637,6
umls:C3809431,8
umls:C3280203,6
umls:C3281027,8
umls:C3809394,8
umls:C3276339,8
umls:C0259782,6
umls:C1274408,8
umls:C3553529,9
umls:C1836861,10
umls:C3280095,2
umls:C2678046,4
umls:C1853509,7
umls:C1853508,7
umls:C0221215,7
umls:C0344787,7
umls:C3810325,3
umls:C3150912,3
umls:C3553813,2
umls:C3810230,7
umls:C3539168,2
umls:C3553951,2
umls:C2677821,10
umls:C3554047,7
umls:C0031391,4
umls:C0043168,7
umls:C0339084,4
umls:C3553870,7
umls:C3554399,8
umls:C3469606,8
umls:C3280042,3
umls:C1849115,10
umls:C1291601,7
umls:C3280271,7
umls:C0016514,7
umls:C3280285,10
umls:C3539071,7
umls:C3280612,10
umls:C3280616,10
umls:C3280598,10
umls:C1864849,3
umls:C3809210,10
umls:C3809609,4
umls:C3554018,4
umls:C3279905,7
umls:C1857512,2
umls:C2931500,10
umls:C3714896,2
umls:C2675496,3
umls:C3554168,6
umls:C1969562,6
umls:C3809312,2
umls:C2675861,10
umls:C3809192,10
umls:C3280381,4
umls:C0341447,4
umls:C0748607,10
umls:C3554460,8
umls:C3554576,8
umls:C3554447,10
umls:C1858142,7
umls:C1858133,7
umls:C3150998,6
umls:C3151411,4
umls:C0751792,4
umls:C3150901,2
umls:C1824925,10
umls:C3554129,10
umls:C3810023,4
umls:C1858108,2
umls:C3553250,6
umls:C1262005,8
umls:C3151194,7
umls:C0340848,7
umls:C0268456,7
umls:C3809710,10
umls:C3554067,6
umls:C2676235,8
umls:C1851473,7
umls:C0011127,7
umls:C2350270,7
umls:C0154916,10
umls:C0162291,7
umls:C0151970,2
umls:C0017609,10
umls:C0274294,2
umls:C0863194,2
umls:C0265000,7
umls:C0333419,7
umls:C0013609,10
umls:C0334369,4
umls:C0340566,7
umls:C0730605,7
umls:C0025349,10
umls:C0265910,7
umls:C2698203,7
umls:C2063431,2
umls:C0877550,7
umls:C0334400,7
umls:C0730284,7
umls:C0278884,7
umls:C0221025,10
umls:C0155685,10
umls:C0154828,10
umls:C0036400,7
umls:C0920715,7
umls:C0266782,2
umls:C0745411,7
umls:C0041295,2
umls:C1955690,2
umls:C0263912,2
umls:C0085388,5
umls:C0399406,3
umls:C0232943,2
umls:C1337035,2
umls:C0343084,6
umls:C3280866,8
umls:C3553793,3
umls:C3553358,4
umls:C3275459,10
umls:C3553842,2
umls:C1846367,6
umls:C0393526,6
umls:C3280283,9
umls:C1835896,9
umls:C2752089,9
umls:C3280168,9
umls:C0020072,10
umls:C3809971,7
umls:C1832827,4
umls:C1854414,4
umls:C1845293,4
umls:C2750234,2
umls:C1837015,3
umls:C3150875,7
umls:C0241790,7
umls:C0155675,7
umls:C1839728,7
umls:C3150704,4
umls:C0677500,10
umls:C3810407,10
umls:C3275438,2
umls:C3281045,6
umls:C1720958,6
umls:C3808971,10
umls:C2751318,3
umls:C3808899,7
umls:C3280800,7
umls:C3150923,4
umls:C1862177,3
umls:C0220613,7
umls:C3151409,3
umls:C3810160,6
umls:C3279824,10
umls:C1860808,7
umls:C0752252,7
umls:C0398562,7
umls:C3281055,7
umls:C3554690,7
umls:C3554462,2
umls:C2752041,6
umls:C3148763,6
umls:C3553538,6
umls:C1861736,10
umls:C1850140,7
umls:C3809236,9
umls:C2752036,6
umls:C3280976,6
umls:C3553587,7
umls:C3543826,8
umls:C1846038,4
umls:C3151088,7
umls:C3279990,7
umls:C0036416,10
umls:C3830467,7
umls:C0489980,10
umls:C0544855,7
umls:C0240182,7
umls:C0578537,3
umls:C1970199,7
umls:C3809221,3
umls:C3714932,3
umls:C3809216,3
umls:C1862472,9
umls:C1836632,8
umls:C3809965,5
umls:C3151295,3
umls:C3550963,4
umls:C2750082,8
umls:C3275464,2
umls:C3280953,9
umls:C2675471,6
umls:C0543645,6
umls:C0578736,7
umls:C0271932,6
umls:C0178416,6
umls:C0158996,6
umls:C0472713,5
umls:C3810080,2
umls:C3151059,3
umls:C3151077,4
umls:C1864851,4
umls:C3280729,8
umls:C3809655,7
umls:C1852282,8
umls:C3281084,10
umls:C2751686,7
umls:C3552634,7
umls:C2746083,4
umls:C3279997,10
umls:C1846284,6
umls:C3150706,10
umls:C0702169,10
umls:C0432106,10
umls:C3809420,6
umls:C1337030,8
umls:C2752008,2
umls:C3806688,7
umls:C3150715,8
umls:C1859566,8
umls:C3553887,10
umls:C3280679,10
umls:C3810200,3
umls:C3151064,10
umls:C1970203,3
umls:C1835829,7
umls:C3281297,10
umls:C3553869,2
umls:C0264797,7
umls:C3542026,10
umls:C3553940,10
umls:C3810380,6
umls:C1835923,7
umls:C2751090,10
umls:C2751091,10
umls:C2675228,8
umls:C3554524,3
umls:C3808739,6
umls:C1970506,7
umls:C2752038,6
umls:C3809950,6
umls:C0017575,6
umls:C2750791,6
umls:C3809042,4
umls:C3554607,10
umls:C1855100,7
umls:C3553999,10
umls:C3809875,10
umls:C3280265,10
umls:C3553512,6
umls:C3554593,7
umls:C0152455,7
umls:C0341702,7
umls:C3554687,10
umls:C1970197,10
umls:C3809592,7
umls:C3554496,2
umls:C0206675,7
umls:C3163987,7
umls:C1511306,7
umls:C0346208,7
umls:C1337014,7
umls:C0456861,4
umls:C0341851,7
umls:C3838825,7
umls:C3810175,6
umls:C1848599,7
umls:C3808935,1
umls:C3275508,2
umls:C3806670,2
umls:C0002879,2
umls:C3550913,2
umls:C3279614,4
umls:C3809105,9
umls:C2751802,10
umls:C0815110,7
umls:C0743073,2
umls:C3280346,6
umls:C2751812,6
umls:C3151404,4
umls:C3279793,9
umls:C3281234,8
umls:C3553762,10
umls:C0001576,2
umls:C1533161,8
umls:C1298820,10
umls:C3809320,3
umls:C3809469,10
umls:C3715156,10
umls:C3281289,6
umls:C3553354,4
umls:C0343047,7
umls:C0343713,7
umls:C3808844,10
umls:C3714945,10
umls:C3554638,6
umls:C2677162,8
umls:C3150700,4
umls:C1853198,10
umls:C1858106,7
umls:C0014078,7
umls:C1863600,7
umls:C2938905,7
umls:C3279948,7
umls:C1868118,6
umls:C3541319,3
